PK publish timeStamp(t0),Assembly receive timeStamp(t1),HCD receive timeStamp(t2),Simulator receive timeStamp(t3)
2018-12-27T11:04:26.048639, 2018-12-27T11:04:26.049263, 2018-12-27T11:04:26.049815, 2018-12-27T11:04:26.049839
2018-12-27T11:04:26.059375, 2018-12-27T11:04:26.060019, 2018-12-27T11:04:26.060350, 2018-12-27T11:04:26.060375
2018-12-27T11:04:26.070310, 2018-12-27T11:04:26.071767, 2018-12-27T11:04:26.072165, 2018-12-27T11:04:26.072186
2018-12-27T11:04:26.081189, 2018-12-27T11:04:26.081812, 2018-12-27T11:04:26.082207, 2018-12-27T11:04:26.082229
2018-12-27T11:04:26.092034, 2018-12-27T11:04:26.092979, 2018-12-27T11:04:26.093511, 2018-12-27T11:04:26.093527
2018-12-27T11:04:26.103966, 2018-12-27T11:04:26.104582, 2018-12-27T11:04:26.105954, 2018-12-27T11:04:26.105972
2018-12-27T11:04:26.115770, 2018-12-27T11:04:26.118166, 2018-12-27T11:04:26.119096, 2018-12-27T11:04:26.119118
2018-12-27T11:04:26.128980, 2018-12-27T11:04:26.129695, 2018-12-27T11:04:26.130069, 2018-12-27T11:04:26.130091
2018-12-27T11:04:26.139392, 2018-12-27T11:04:26.140048, 2018-12-27T11:04:26.140552, 2018-12-27T11:04:26.140579
2018-12-27T11:04:26.149964, 2018-12-27T11:04:26.151635, 2018-12-27T11:04:26.151948, 2018-12-27T11:04:26.151972
2018-12-27T11:04:26.162575, 2018-12-27T11:04:26.164072, 2018-12-27T11:04:26.164727, 2018-12-27T11:04:26.164744
2018-12-27T11:04:26.178028, 2018-12-27T11:04:26.178710, 2018-12-27T11:04:26.179219, 2018-12-27T11:04:26.179245
2018-12-27T11:04:26.188862, 2018-12-27T11:04:26.189797, 2018-12-27T11:04:26.193138, 2018-12-27T11:04:26.193169
2018-12-27T11:04:26.201576, 2018-12-27T11:04:26.202258, 2018-12-27T11:04:26.203019, 2018-12-27T11:04:26.203041
2018-12-27T11:04:26.215576, 2018-12-27T11:04:26.217713, 2018-12-27T11:04:26.218083, 2018-12-27T11:04:26.218102
2018-12-27T11:04:26.230073, 2018-12-27T11:04:26.231448, 2018-12-27T11:04:26.231836, 2018-12-27T11:04:26.231859
2018-12-27T11:04:26.243356, 2018-12-27T11:04:26.244148, 2018-12-27T11:04:26.244588, 2018-12-27T11:04:26.244613
2018-12-27T11:04:26.254092, 2018-12-27T11:04:26.254933, 2018-12-27T11:04:26.255447, 2018-12-27T11:04:26.255468
2018-12-27T11:04:26.266831, 2018-12-27T11:04:26.270518, 2018-12-27T11:04:26.270968, 2018-12-27T11:04:26.270992
2018-12-27T11:04:26.279850, 2018-12-27T11:04:26.280518, 2018-12-27T11:04:26.281452, 2018-12-27T11:04:26.281473
2018-12-27T11:04:26.290468, 2018-12-27T11:04:26.291039, 2018-12-27T11:04:26.292006, 2018-12-27T11:04:26.292029
2018-12-27T11:04:26.302989, 2018-12-27T11:04:26.303702, 2018-12-27T11:04:26.309313, 2018-12-27T11:04:26.309341
2018-12-27T11:04:26.315721, 2018-12-27T11:04:26.316346, 2018-12-27T11:04:26.319538, 2018-12-27T11:04:26.319570
2018-12-27T11:04:26.325885, 2018-12-27T11:04:26.326508, 2018-12-27T11:04:26.326893, 2018-12-27T11:04:26.326916
2018-12-27T11:04:26.339875, 2018-12-27T11:04:26.340885, 2018-12-27T11:04:26.341322, 2018-12-27T11:04:26.341343
2018-12-27T11:04:26.350659, 2018-12-27T11:04:26.351310, 2018-12-27T11:04:26.352027, 2018-12-27T11:04:26.352052
2018-12-27T11:04:26.366204, 2018-12-27T11:04:26.367251, 2018-12-27T11:04:26.367659, 2018-12-27T11:04:26.367681
2018-12-27T11:04:26.379885, 2018-12-27T11:04:26.380523, 2018-12-27T11:04:26.381589, 2018-12-27T11:04:26.381610
2018-12-27T11:04:26.390155, 2018-12-27T11:04:26.390832, 2018-12-27T11:04:26.391143, 2018-12-27T11:04:26.391164
2018-12-27T11:04:26.403064, 2018-12-27T11:04:26.403691, 2018-12-27T11:04:26.405006, 2018-12-27T11:04:26.405029
2018-12-27T11:04:26.413822, 2018-12-27T11:04:26.414603, 2018-12-27T11:04:26.415221, 2018-12-27T11:04:26.415245
2018-12-27T11:04:26.428306, 2018-12-27T11:04:26.428900, 2018-12-27T11:04:26.429201, 2018-12-27T11:04:26.429217
2018-12-27T11:04:26.441425, 2018-12-27T11:04:26.442231, 2018-12-27T11:04:26.442658, 2018-12-27T11:04:26.442680
2018-12-27T11:04:26.456139, 2018-12-27T11:04:26.456749, 2018-12-27T11:04:26.457431, 2018-12-27T11:04:26.457454
2018-12-27T11:04:26.466769, 2018-12-27T11:04:26.467398, 2018-12-27T11:04:26.467773, 2018-12-27T11:04:26.467800
2018-12-27T11:04:26.477244, 2018-12-27T11:04:26.477835, 2018-12-27T11:04:26.478153, 2018-12-27T11:04:26.478176
2018-12-27T11:04:26.488312, 2018-12-27T11:04:26.489265, 2018-12-27T11:04:26.491948, 2018-12-27T11:04:26.491970
2018-12-27T11:04:26.500927, 2018-12-27T11:04:26.501499, 2018-12-27T11:04:26.501857, 2018-12-27T11:04:26.501876
2018-12-27T11:04:26.511218, 2018-12-27T11:04:26.512737, 2018-12-27T11:04:26.513038, 2018-12-27T11:04:26.513059
2018-12-27T11:04:26.524900, 2018-12-27T11:04:26.525494, 2018-12-27T11:04:26.526577, 2018-12-27T11:04:26.526599
2018-12-27T11:04:26.543886, 2018-12-27T11:04:26.561782, 2018-12-27T11:04:26.562632, 2018-12-27T11:04:26.562659
2018-12-27T11:04:26.550508, 2018-12-27T11:04:26.561822, 2018-12-27T11:04:26.562645, 2018-12-27T11:04:26.562702
2018-12-27T11:04:26.561372, 2018-12-27T11:04:26.562601, 2018-12-27T11:04:26.562879, 2018-12-27T11:04:26.562889
2018-12-27T11:04:26.572970, 2018-12-27T11:04:26.573858, 2018-12-27T11:04:26.574130, 2018-12-27T11:04:26.574149
2018-12-27T11:04:26.583467, 2018-12-27T11:04:26.585458, 2018-12-27T11:04:26.585799, 2018-12-27T11:04:26.585820
2018-12-27T11:04:26.596443, 2018-12-27T11:04:26.597852, 2018-12-27T11:04:26.598396, 2018-12-27T11:04:26.598422
2018-12-27T11:04:26.610457, 2018-12-27T11:04:26.611854, 2018-12-27T11:04:26.617762, 2018-12-27T11:04:26.617784
2018-12-27T11:04:26.630170, 2018-12-27T11:04:26.630841, 2018-12-27T11:04:26.631267, 2018-12-27T11:04:26.631294
2018-12-27T11:04:26.640689, 2018-12-27T11:04:26.641290, 2018-12-27T11:04:26.641617, 2018-12-27T11:04:26.641637
2018-12-27T11:04:26.651563, 2018-12-27T11:04:26.652248, 2018-12-27T11:04:26.652528, 2018-12-27T11:04:26.652556
2018-12-27T11:04:26.662269, 2018-12-27T11:04:26.662884, 2018-12-27T11:04:26.663221, 2018-12-27T11:04:26.663236
2018-12-27T11:04:26.672891, 2018-12-27T11:04:26.673646, 2018-12-27T11:04:26.675609, 2018-12-27T11:04:26.675630
2018-12-27T11:04:26.684476, 2018-12-27T11:04:26.685068, 2018-12-27T11:04:26.685479, 2018-12-27T11:04:26.685496
2018-12-27T11:04:26.694933, 2018-12-27T11:04:26.695473, 2018-12-27T11:04:26.695825, 2018-12-27T11:04:26.695843
2018-12-27T11:04:26.706206, 2018-12-27T11:04:26.707172, 2018-12-27T11:04:26.707687, 2018-12-27T11:04:26.707707
2018-12-27T11:04:26.717399, 2018-12-27T11:04:26.722591, 2018-12-27T11:04:26.725532, 2018-12-27T11:04:26.725565
2018-12-27T11:04:26.727617, 2018-12-27T11:04:26.728315, 2018-12-27T11:04:26.728826, 2018-12-27T11:04:26.728847
2018-12-27T11:04:26.738529, 2018-12-27T11:04:26.739255, 2018-12-27T11:04:26.739658, 2018-12-27T11:04:26.739742
2018-12-27T11:04:26.749204, 2018-12-27T11:04:26.749807, 2018-12-27T11:04:26.750114, 2018-12-27T11:04:26.750154
2018-12-27T11:04:26.760103, 2018-12-27T11:04:26.760692, 2018-12-27T11:04:26.760977, 2018-12-27T11:04:26.760997
2018-12-27T11:04:26.770788, 2018-12-27T11:04:26.771360, 2018-12-27T11:04:26.771741, 2018-12-27T11:04:26.771757
2018-12-27T11:04:26.781759, 2018-12-27T11:04:26.782953, 2018-12-27T11:04:26.783381, 2018-12-27T11:04:26.783399
2018-12-27T11:04:26.793301, 2018-12-27T11:04:26.793951, 2018-12-27T11:04:26.794283, 2018-12-27T11:04:26.794301
2018-12-27T11:04:26.804209, 2018-12-27T11:04:26.805943, 2018-12-27T11:04:26.806264, 2018-12-27T11:04:26.806282
2018-12-27T11:04:26.814984, 2018-12-27T11:04:26.815672, 2018-12-27T11:04:26.816221, 2018-12-27T11:04:26.816241
2018-12-27T11:04:26.825659, 2018-12-27T11:04:26.827659, 2018-12-27T11:04:26.827972, 2018-12-27T11:04:26.827985
2018-12-27T11:04:26.836525, 2018-12-27T11:04:26.837338, 2018-12-27T11:04:26.837635, 2018-12-27T11:04:26.837649
2018-12-27T11:04:26.847096, 2018-12-27T11:04:26.853078, 2018-12-27T11:04:26.853424, 2018-12-27T11:04:26.853440
2018-12-27T11:04:26.857631, 2018-12-27T11:04:26.858304, 2018-12-27T11:04:26.858591, 2018-12-27T11:04:26.858609
2018-12-27T11:04:26.868223, 2018-12-27T11:04:26.868952, 2018-12-27T11:04:26.869271, 2018-12-27T11:04:26.869288
2018-12-27T11:04:26.878769, 2018-12-27T11:04:26.879419, 2018-12-27T11:04:26.880793, 2018-12-27T11:04:26.880809
2018-12-27T11:04:26.889372, 2018-12-27T11:04:26.890082, 2018-12-27T11:04:26.890472, 2018-12-27T11:04:26.890486
2018-12-27T11:04:26.900014, 2018-12-27T11:04:26.900886, 2018-12-27T11:04:26.901147, 2018-12-27T11:04:26.901160
2018-12-27T11:04:26.912393, 2018-12-27T11:04:26.913019, 2018-12-27T11:04:26.913425, 2018-12-27T11:04:26.913441
2018-12-27T11:04:26.926198, 2018-12-27T11:04:26.926983, 2018-12-27T11:04:26.928579, 2018-12-27T11:04:26.928598
2018-12-27T11:04:26.937978, 2018-12-27T11:04:26.938641, 2018-12-27T11:04:26.939201, 2018-12-27T11:04:26.939221
2018-12-27T11:04:26.950722, 2018-12-27T11:04:26.951551, 2018-12-27T11:04:26.951869, 2018-12-27T11:04:26.951884
2018-12-27T11:04:26.962493, 2018-12-27T11:04:26.964178, 2018-12-27T11:04:26.964553, 2018-12-27T11:04:26.964570
2018-12-27T11:04:26.973093, 2018-12-27T11:04:26.974116, 2018-12-27T11:04:26.974572, 2018-12-27T11:04:26.974591
2018-12-27T11:04:26.983697, 2018-12-27T11:04:26.986077, 2018-12-27T11:04:26.986608, 2018-12-27T11:04:26.986632
2018-12-27T11:04:26.994391, 2018-12-27T11:04:26.995071, 2018-12-27T11:04:26.995479, 2018-12-27T11:04:26.995499
2018-12-27T11:04:27.005960, 2018-12-27T11:04:27.006533, 2018-12-27T11:04:27.006838, 2018-12-27T11:04:27.006855
2018-12-27T11:04:27.016793, 2018-12-27T11:04:27.017738, 2018-12-27T11:04:27.019238, 2018-12-27T11:04:27.019258
2018-12-27T11:04:27.032527, 2018-12-27T11:04:27.033351, 2018-12-27T11:04:27.033781, 2018-12-27T11:04:27.033800
2018-12-27T11:04:27.045134, 2018-12-27T11:04:27.045758, 2018-12-27T11:04:27.046394, 2018-12-27T11:04:27.046414
2018-12-27T11:04:27.055844, 2018-12-27T11:04:27.056472, 2018-12-27T11:04:27.057357, 2018-12-27T11:04:27.057378
2018-12-27T11:04:27.066738, 2018-12-27T11:04:27.067556, 2018-12-27T11:04:27.068266, 2018-12-27T11:04:27.068284
2018-12-27T11:04:27.077301, 2018-12-27T11:04:27.078384, 2018-12-27T11:04:27.079632, 2018-12-27T11:04:27.079652
2018-12-27T11:04:27.088445, 2018-12-27T11:04:27.089294, 2018-12-27T11:04:27.089598, 2018-12-27T11:04:27.089615
2018-12-27T11:04:27.098709, 2018-12-27T11:04:27.099294, 2018-12-27T11:04:27.100266, 2018-12-27T11:04:27.100287
2018-12-27T11:04:27.109261, 2018-12-27T11:04:27.110003, 2018-12-27T11:04:27.110665, 2018-12-27T11:04:27.110686
2018-12-27T11:04:27.120010, 2018-12-27T11:04:27.120726, 2018-12-27T11:04:27.124269, 2018-12-27T11:04:27.124286
2018-12-27T11:04:27.133784, 2018-12-27T11:04:27.134470, 2018-12-27T11:04:27.134826, 2018-12-27T11:04:27.134920
2018-12-27T11:04:27.144398, 2018-12-27T11:04:27.145547, 2018-12-27T11:04:27.146063, 2018-12-27T11:04:27.146079
2018-12-27T11:04:27.154881, 2018-12-27T11:04:27.155533, 2018-12-27T11:04:27.155809, 2018-12-27T11:04:27.155822
2018-12-27T11:04:27.165889, 2018-12-27T11:04:27.167882, 2018-12-27T11:04:27.168141, 2018-12-27T11:04:27.168155
2018-12-27T11:04:27.176852, 2018-12-27T11:04:27.177626, 2018-12-27T11:04:27.177898, 2018-12-27T11:04:27.177916
2018-12-27T11:04:27.189014, 2018-12-27T11:04:27.191815, 2018-12-27T11:04:27.192630, 2018-12-27T11:04:27.192648
2018-12-27T11:04:27.202619, 2018-12-27T11:04:27.204628, 2018-12-27T11:04:27.204924, 2018-12-27T11:04:27.204942
2018-12-27T11:04:27.214527, 2018-12-27T11:04:27.215356, 2018-12-27T11:04:27.215745, 2018-12-27T11:04:27.215761
2018-12-27T11:04:27.225120, 2018-12-27T11:04:27.229588, 2018-12-27T11:04:27.229919, 2018-12-27T11:04:27.229940
2018-12-27T11:04:27.238830, 2018-12-27T11:04:27.239809, 2018-12-27T11:04:27.240098, 2018-12-27T11:04:27.240114
2018-12-27T11:04:27.249357, 2018-12-27T11:04:27.250040, 2018-12-27T11:04:27.250524, 2018-12-27T11:04:27.250546
2018-12-27T11:04:27.260041, 2018-12-27T11:04:27.260778, 2018-12-27T11:04:27.261646, 2018-12-27T11:04:27.261666
2018-12-27T11:04:27.270724, 2018-12-27T11:04:27.271941, 2018-12-27T11:04:27.272242, 2018-12-27T11:04:27.272260
2018-12-27T11:04:27.282848, 2018-12-27T11:04:27.283426, 2018-12-27T11:04:27.283766, 2018-12-27T11:04:27.283783
2018-12-27T11:04:27.293564, 2018-12-27T11:04:27.294180, 2018-12-27T11:04:27.294707, 2018-12-27T11:04:27.294728
2018-12-27T11:04:27.308573, 2018-12-27T11:04:27.309254, 2018-12-27T11:04:27.309646, 2018-12-27T11:04:27.309660
2018-12-27T11:04:27.316856, 2018-12-27T11:04:27.317504, 2018-12-27T11:04:27.318201, 2018-12-27T11:04:27.318220
2018-12-27T11:04:27.331112, 2018-12-27T11:04:27.333980, 2018-12-27T11:04:27.335162, 2018-12-27T11:04:27.335174
2018-12-27T11:04:27.341201, 2018-12-27T11:04:27.342102, 2018-12-27T11:04:27.342507, 2018-12-27T11:04:27.342525
2018-12-27T11:04:27.352318, 2018-12-27T11:04:27.352984, 2018-12-27T11:04:27.353553, 2018-12-27T11:04:27.353567
2018-12-27T11:04:27.363250, 2018-12-27T11:04:27.363923, 2018-12-27T11:04:27.364382, 2018-12-27T11:04:27.364395
2018-12-27T11:04:27.375394, 2018-12-27T11:04:27.375985, 2018-12-27T11:04:27.376497, 2018-12-27T11:04:27.376515
2018-12-27T11:04:27.387869, 2018-12-27T11:04:27.388504, 2018-12-27T11:04:27.388963, 2018-12-27T11:04:27.388981
2018-12-27T11:04:27.399624, 2018-12-27T11:04:27.400257, 2018-12-27T11:04:27.400692, 2018-12-27T11:04:27.400712
2018-12-27T11:04:27.408791, 2018-12-27T11:04:27.409650, 2018-12-27T11:04:27.409974, 2018-12-27T11:04:27.409995
2018-12-27T11:04:27.419399, 2018-12-27T11:04:27.420289, 2018-12-27T11:04:27.420818, 2018-12-27T11:04:27.420834
2018-12-27T11:04:27.430040, 2018-12-27T11:04:27.430685, 2018-12-27T11:04:27.431058, 2018-12-27T11:04:27.431075
2018-12-27T11:04:27.441733, 2018-12-27T11:04:27.442395, 2018-12-27T11:04:27.442766, 2018-12-27T11:04:27.442783
2018-12-27T11:04:27.453524, 2018-12-27T11:04:27.454105, 2018-12-27T11:04:27.454441, 2018-12-27T11:04:27.454457
2018-12-27T11:04:27.464387, 2018-12-27T11:04:27.465127, 2018-12-27T11:04:27.465374, 2018-12-27T11:04:27.465386
2018-12-27T11:04:27.474925, 2018-12-27T11:04:27.475623, 2018-12-27T11:04:27.476403, 2018-12-27T11:04:27.476422
2018-12-27T11:04:27.491100, 2018-12-27T11:04:27.491743, 2018-12-27T11:04:27.492345, 2018-12-27T11:04:27.492364
2018-12-27T11:04:27.507003, 2018-12-27T11:04:27.507793, 2018-12-27T11:04:27.508186, 2018-12-27T11:04:27.508199
2018-12-27T11:04:27.522726, 2018-12-27T11:04:27.523420, 2018-12-27T11:04:27.523912, 2018-12-27T11:04:27.523944
2018-12-27T11:04:27.534163, 2018-12-27T11:04:27.534830, 2018-12-27T11:04:27.535302, 2018-12-27T11:04:27.535318
2018-12-27T11:04:27.547344, 2018-12-27T11:04:27.548056, 2018-12-27T11:04:27.549425, 2018-12-27T11:04:27.549442
2018-12-27T11:04:27.564319, 2018-12-27T11:04:27.565813, 2018-12-27T11:04:27.566155, 2018-12-27T11:04:27.566173
2018-12-27T11:04:27.574719, 2018-12-27T11:04:27.575654, 2018-12-27T11:04:27.577545, 2018-12-27T11:04:27.577570
2018-12-27T11:04:27.585831, 2018-12-27T11:04:27.586599, 2018-12-27T11:04:27.587281, 2018-12-27T11:04:27.587301
2018-12-27T11:04:27.597118, 2018-12-27T11:04:27.597850, 2018-12-27T11:04:27.600842, 2018-12-27T11:04:27.600857
2018-12-27T11:04:27.608167, 2018-12-27T11:04:27.608956, 2018-12-27T11:04:27.609292, 2018-12-27T11:04:27.609313
2018-12-27T11:04:27.624345, 2018-12-27T11:04:27.625858, 2018-12-27T11:04:27.626191, 2018-12-27T11:04:27.626208
2018-12-27T11:04:27.633091, 2018-12-27T11:04:27.633760, 2018-12-27T11:04:27.634133, 2018-12-27T11:04:27.634153
2018-12-27T11:04:27.646232, 2018-12-27T11:04:27.646848, 2018-12-27T11:04:27.647350, 2018-12-27T11:04:27.647370
2018-12-27T11:04:27.657461, 2018-12-27T11:04:27.660935, 2018-12-27T11:04:27.661192, 2018-12-27T11:04:27.661205
2018-12-27T11:04:27.668275, 2018-12-27T11:04:27.670563, 2018-12-27T11:04:27.670840, 2018-12-27T11:04:27.670854
2018-12-27T11:04:27.678491, 2018-12-27T11:04:27.679044, 2018-12-27T11:04:27.679381, 2018-12-27T11:04:27.679399
2018-12-27T11:04:27.689338, 2018-12-27T11:04:27.690131, 2018-12-27T11:04:27.690683, 2018-12-27T11:04:27.690697
2018-12-27T11:04:27.700822, 2018-12-27T11:04:27.703934, 2018-12-27T11:04:27.704433, 2018-12-27T11:04:27.704450
2018-12-27T11:04:27.713506, 2018-12-27T11:04:27.714063, 2018-12-27T11:04:27.714710, 2018-12-27T11:04:27.714728
2018-12-27T11:04:27.725905, 2018-12-27T11:04:27.726717, 2018-12-27T11:04:27.727012, 2018-12-27T11:04:27.727029
2018-12-27T11:04:27.736521, 2018-12-27T11:04:27.737981, 2018-12-27T11:04:27.738482, 2018-12-27T11:04:27.738500
2018-12-27T11:04:27.747288, 2018-12-27T11:04:27.748332, 2018-12-27T11:04:27.748835, 2018-12-27T11:04:27.748854
2018-12-27T11:04:27.758047, 2018-12-27T11:04:27.758690, 2018-12-27T11:04:27.758986, 2018-12-27T11:04:27.759002
2018-12-27T11:04:27.768684, 2018-12-27T11:04:27.769397, 2018-12-27T11:04:27.770385, 2018-12-27T11:04:27.770407
2018-12-27T11:04:27.779336, 2018-12-27T11:04:27.782562, 2018-12-27T11:04:27.785090, 2018-12-27T11:04:27.785108
2018-12-27T11:04:27.791413, 2018-12-27T11:04:27.792188, 2018-12-27T11:04:27.792617, 2018-12-27T11:04:27.792631
2018-12-27T11:04:27.805016, 2018-12-27T11:04:27.805835, 2018-12-27T11:04:27.806370, 2018-12-27T11:04:27.806387
2018-12-27T11:04:27.817722, 2018-12-27T11:04:27.818459, 2018-12-27T11:04:27.818831, 2018-12-27T11:04:27.818853
2018-12-27T11:04:27.828108, 2018-12-27T11:04:27.828775, 2018-12-27T11:04:27.829164, 2018-12-27T11:04:27.829185
2018-12-27T11:04:27.838870, 2018-12-27T11:04:27.839497, 2018-12-27T11:04:27.840010, 2018-12-27T11:04:27.840029
2018-12-27T11:04:27.849809, 2018-12-27T11:04:27.850687, 2018-12-27T11:04:27.856589, 2018-12-27T11:04:27.856609
2018-12-27T11:04:27.862407, 2018-12-27T11:04:27.863476, 2018-12-27T11:04:27.863914, 2018-12-27T11:04:27.863926
2018-12-27T11:04:27.873073, 2018-12-27T11:04:27.874142, 2018-12-27T11:04:27.874500, 2018-12-27T11:04:27.874512
2018-12-27T11:04:27.883576, 2018-12-27T11:04:27.884203, 2018-12-27T11:04:27.884764, 2018-12-27T11:04:27.884775
2018-12-27T11:04:27.894236, 2018-12-27T11:04:27.895311, 2018-12-27T11:04:27.895639, 2018-12-27T11:04:27.895653
2018-12-27T11:04:27.904864, 2018-12-27T11:04:27.906088, 2018-12-27T11:04:27.906466, 2018-12-27T11:04:27.906480
2018-12-27T11:04:27.915802, 2018-12-27T11:04:27.916590, 2018-12-27T11:04:27.917087, 2018-12-27T11:04:27.917103
2018-12-27T11:04:27.928390, 2018-12-27T11:04:27.929175, 2018-12-27T11:04:27.929444, 2018-12-27T11:04:27.929462
2018-12-27T11:04:27.940534, 2018-12-27T11:04:27.943946, 2018-12-27T11:04:27.944590, 2018-12-27T11:04:27.944613
2018-12-27T11:04:27.951228, 2018-12-27T11:04:27.952069, 2018-12-27T11:04:27.955039, 2018-12-27T11:04:27.955089
2018-12-27T11:04:27.962409, 2018-12-27T11:04:27.963071, 2018-12-27T11:04:27.963379, 2018-12-27T11:04:27.963397
2018-12-27T11:04:27.974402, 2018-12-27T11:04:27.974998, 2018-12-27T11:04:27.975471, 2018-12-27T11:04:27.975479
2018-12-27T11:04:27.986122, 2018-12-27T11:04:27.987264, 2018-12-27T11:04:27.987817, 2018-12-27T11:04:27.987828
2018-12-27T11:04:27.999260, 2018-12-27T11:04:27.999978, 2018-12-27T11:04:28.000486, 2018-12-27T11:04:28.000503
2018-12-27T11:04:28.012373, 2018-12-27T11:04:28.013024, 2018-12-27T11:04:28.013329, 2018-12-27T11:04:28.013348
2018-12-27T11:04:28.025869, 2018-12-27T11:04:28.026817, 2018-12-27T11:04:28.027612, 2018-12-27T11:04:28.027627
2018-12-27T11:04:28.038302, 2018-12-27T11:04:28.039187, 2018-12-27T11:04:28.039551, 2018-12-27T11:04:28.039571
2018-12-27T11:04:28.048883, 2018-12-27T11:04:28.049797, 2018-12-27T11:04:28.050157, 2018-12-27T11:04:28.050176
2018-12-27T11:04:28.059397, 2018-12-27T11:04:28.064193, 2018-12-27T11:04:28.064533, 2018-12-27T11:04:28.064555
2018-12-27T11:04:28.069900, 2018-12-27T11:04:28.070573, 2018-12-27T11:04:28.071117, 2018-12-27T11:04:28.071134
2018-12-27T11:04:28.080554, 2018-12-27T11:04:28.081232, 2018-12-27T11:04:28.081603, 2018-12-27T11:04:28.081621
2018-12-27T11:04:28.091107, 2018-12-27T11:04:28.091841, 2018-12-27T11:04:28.092303, 2018-12-27T11:04:28.092325
2018-12-27T11:04:28.101994, 2018-12-27T11:04:28.102705, 2018-12-27T11:04:28.103016, 2018-12-27T11:04:28.103084
2018-12-27T11:04:28.112689, 2018-12-27T11:04:28.116386, 2018-12-27T11:04:28.116692, 2018-12-27T11:04:28.116712
2018-12-27T11:04:28.124744, 2018-12-27T11:04:28.126168, 2018-12-27T11:04:28.126539, 2018-12-27T11:04:28.126563
2018-12-27T11:04:28.138052, 2018-12-27T11:04:28.138907, 2018-12-27T11:04:28.140259, 2018-12-27T11:04:28.140273
2018-12-27T11:04:28.153960, 2018-12-27T11:04:28.155298, 2018-12-27T11:04:28.155736, 2018-12-27T11:04:28.155752
2018-12-27T11:04:28.165023, 2018-12-27T11:04:28.165690, 2018-12-27T11:04:28.166100, 2018-12-27T11:04:28.166117
2018-12-27T11:04:28.182772, 2018-12-27T11:04:28.186138, 2018-12-27T11:04:28.186594, 2018-12-27T11:04:28.186606
2018-12-27T11:04:28.194117, 2018-12-27T11:04:28.194736, 2018-12-27T11:04:28.195325, 2018-12-27T11:04:28.195341
2018-12-27T11:04:28.206425, 2018-12-27T11:04:28.207061, 2018-12-27T11:04:28.207612, 2018-12-27T11:04:28.207627
2018-12-27T11:04:28.215394, 2018-12-27T11:04:28.216011, 2018-12-27T11:04:28.216842, 2018-12-27T11:04:28.216855
2018-12-27T11:04:28.229607, 2018-12-27T11:04:28.230186, 2018-12-27T11:04:28.232773, 2018-12-27T11:04:28.232795
2018-12-27T11:04:28.240004, 2018-12-27T11:04:28.242361, 2018-12-27T11:04:28.242897, 2018-12-27T11:04:28.242915
2018-12-27T11:04:28.250708, 2018-12-27T11:04:28.251353, 2018-12-27T11:04:28.251692, 2018-12-27T11:04:28.251710
2018-12-27T11:04:28.265539, 2018-12-27T11:04:28.266127, 2018-12-27T11:04:28.267830, 2018-12-27T11:04:28.267871
2018-12-27T11:04:28.274651, 2018-12-27T11:04:28.277571, 2018-12-27T11:04:28.278090, 2018-12-27T11:04:28.278105
2018-12-27T11:04:28.285367, 2018-12-27T11:04:28.286011, 2018-12-27T11:04:28.286386, 2018-12-27T11:04:28.286404
2018-12-27T11:04:28.296967, 2018-12-27T11:04:28.297790, 2018-12-27T11:04:28.299150, 2018-12-27T11:04:28.299163
2018-12-27T11:04:28.307510, 2018-12-27T11:04:28.308135, 2018-12-27T11:04:28.308506, 2018-12-27T11:04:28.308550
2018-12-27T11:04:28.318107, 2018-12-27T11:04:28.318737, 2018-12-27T11:04:28.319300, 2018-12-27T11:04:28.319318
2018-12-27T11:04:28.332520, 2018-12-27T11:04:28.333113, 2018-12-27T11:04:28.336266, 2018-12-27T11:04:28.336286
2018-12-27T11:04:28.344208, 2018-12-27T11:04:28.344746, 2018-12-27T11:04:28.347285, 2018-12-27T11:04:28.347301
2018-12-27T11:04:28.354705, 2018-12-27T11:04:28.355996, 2018-12-27T11:04:28.356444, 2018-12-27T11:04:28.356465
2018-12-27T11:04:28.365803, 2018-12-27T11:04:28.366465, 2018-12-27T11:04:28.367032, 2018-12-27T11:04:28.367049
